ownerUsername,postUrl,timestamp,likesCount,id,text,Sentimento,Pontuacao
cedroeducacaoespecial,https://www.instagram.com/p/CyQoc4msqAV/,2023-10-11T22:02:31.000Z,3,18130003939309942,Visitamos a exposição e nossas educandas ficaram encantadas.,positive,"0,850576"
janeascarvalho,https://www.instagram.com/p/CyOZFbept8K/,2023-10-13T12:42:59.000Z,1,18082495810364374,A exposição é de uma grandeza no tocante à riqueza de detalhes. Saímos emocionadas pelos detalhes em que foi realizado o resgate histórico. Parabéns!!,positive,"0,918087"
crechepapajoaopaulo,https://www.instagram.com/p/CyTC-f4Oo8Y/,2023-10-13T15:51:53.000Z,1,17975491724551767,Obrigada por oportunizar as nossas crianças vivências ricas da nossa cultura. ❤️,positive,"0,932963"
crechepapajoaopaulo,https://www.instagram.com/p/CyQoc4msqAV/,2023-10-13T15:58:34.000Z,1,18110009716329964,Nossas crianças amaram a experiência,positive,"0,399629"
lucasamorimrj,https://www.instagram.com/p/CyYP_rdNfFn/,2023-10-14T13:09:33.000Z,2,18037058104570429,Exposição maravilhosa! Vale muito a pena conhecer a exposição e esse lugar incrível!,positive,"0,986387"
guilugares,https://www.instagram.com/p/CyYP_rdNfFn/,2023-10-14T13:23:16.000Z,1,18012062431938056,Fui ontem e amei ❤️,positive,"0,996224"
clelialemos_estandartes,https://www.instagram.com/p/CyYP_rdNfFn/,2023-10-14T13:50:50.000Z,1,18002621744123423,Que beleza!!!! Parabéns!!,positive,"0,973125"
tereza.souza.5621,https://www.instagram.com/p/CyYP_rdNfFn/,2023-10-14T14:54:39.000Z,1,17867446563005208,Essa exposição vai até quando? Devo ir no final do mês.,neutral,0
electranegra,https://www.instagram.com/p/Cx6La0aJk8q/,2023-10-14T15:20:59.000Z,1,17980885871525881,Faltou do meu império Serrano,negative,"-0,885618"
chris.roberti_,https://www.instagram.com/p/CyYP_rdNfFn/,2023-10-14T16:01:46.000Z,1,18304111078141109,Adooro!!!lindo demais!!😍,positive,"0,997795"
chris.roberti_,https://www.instagram.com/p/Cwf2WCCpQMT/,2023-10-14T16:22:20.000Z,0,18241143223170395,Maravilhoso!!💗,positive,"0,995274"
crabsebrae,https://www.instagram.com/p/CyYP_rdNfFn/,2023-10-17T16:25:27.000Z,1,17934156464755547,"@tereza.souza.5621 Olá Tereza, nossa exposição “Artesania Ancestral nos 95 anos de Mangueira” permanecerá no CRAB por um período de 10 meses. Venha nos visitar 🤩💖",positive,"0,930947"
dorinharamos.renascenca,https://www.instagram.com/p/CygrkDFpR7P/,2023-10-17T19:33:30.000Z,1,18267524368095768,Isso é uma maravilha,positive,"0,9522"
dorinharamos.renascenca,https://www.instagram.com/p/CygrkDFpR7P/,2023-10-17T19:33:53.000Z,1,17970326699480506,Pena que não posso participar,negative,"-0,850835"
jhonbermond,https://www.instagram.com/p/CygrkDFpR7P/,2023-10-17T19:50:52.000Z,1,17890820957919513,Imperdível! ❤️,positive,"0,97041"
annieafreire,https://www.instagram.com/p/CygrkDFpR7P/,2023-10-17T22:38:06.000Z,1,18006536516010294,Que interessante.  Vou conferir,positive,"0,85339"
_natinharibeiro,https://www.instagram.com/p/CygrkDFpR7P/,2023-10-18T01:10:32.000Z,0,18392624023036638,Ahhhhh eu amo tanto o @crabsebrae 😍😍😍😍,positive,"0,99953"
tereza.souza.5621,https://www.instagram.com/p/CyYP_rdNfFn/,2023-10-18T09:11:10.000Z,1,18067049782437067,@crabsebrae Muito obrigada. Amo de montão.,positive,"0,979005"
karina_menesesrj,https://www.instagram.com/p/CygrkDFpR7P/,2023-10-20T13:46:00.000Z,1,17867608841966314,Até qdo ficará a exposição?,neutral,0
crabsebrae,https://www.instagram.com/p/CygrkDFpR7P/,2023-10-20T14:50:11.000Z,1,18022316899773418,"@karina_menesesrj Olá, Karina. Nossa exposição ficará aqui no CRAB até dia 18/11. 🤩💛",positive,"0,705305"
williamgribeiro,https://www.instagram.com/p/CyoZMS2pLCM/,2023-10-20T19:49:03.000Z,1,18021304279762755,Boa tarde! Bacana! Onde fica o CRAB?,positive,"0,975192"
apfonte,https://www.instagram.com/p/CyoZMS2pLCM/,2023-10-20T22:40:30.000Z,1,17901134330859957,"@williamgribeiro  Praça Tiradentes,69- Centro- Rio de Janeiro",neutral,0
williamgribeiro,https://www.instagram.com/p/CyoZMS2pLCM/,2023-10-20T22:54:08.000Z,0,17984941847441508,@apfonte obrigado! Irei amanhã. Me interesso pelo tema. 😍,positive,"0,818327"
denisevareda,https://www.instagram.com/p/Cys2ZnksKfn/,2023-10-22T13:07:39.000Z,0,18282891007155358,👏👏,positive,"0,841228"
apfonte,https://www.instagram.com/p/Cys2ZnksKfn/,2023-10-22T16:22:51.000Z,0,17860436135999467,👏👏❤️,positive,"0,987516"
coneicaosalomao,https://www.instagram.com/p/CywXKLcR7Fx/,2023-10-23T23:49:37.000Z,1,17912685104824039,Triste!,negative,"-0,98126"
anabcard,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-25T21:01:37.000Z,1,18006409082010778,ameiiiiiiii,positive,"0,9911"
dani7lima,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-25T21:03:11.000Z,1,18003496535121911,Adorei,positive,"0,984307"
deyayola,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-25T21:06:45.000Z,1,18238938979212213,Adoro 😍😍,positive,"0,998654"
carlamonnerat,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-25T21:07:04.000Z,1,17987349083452166,"Certamente, um dos espaços de maior charme, cultura e riqueza artesanal no centro do Rio!! Super recomendo! Sou muito fã!! 😍😍😍",positive,"0,976215"
alvarez_vn,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-25T21:23:39.000Z,1,18009770212845052,👏👏👏👏,positive,"0,962238"
marcelafragoso23,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-25T21:26:59.000Z,1,17861443428030125,👏👏😍😍,positive,"0,99104"
rosangelaipfonseca,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-25T23:09:40.000Z,2,17976622604562897,@mtgalvao já foi lá conhecer a nova exposição? Quero muito visitar 😊,positive,"0,900025"
lr.istudio,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-25T23:21:57.000Z,1,18004823369297082,Um lugar incrível!!!!,positive,"0,985245"
rendairlandesaoficial,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-26T00:10:33.000Z,1,17937080276743694,😍😍😍👏👏,positive,"0,998897"
apfonte,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-26T01:04:02.000Z,1,17985053621280254,❤️,positive,"0,970144"
selmacresporibeiro,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-26T08:48:42.000Z,1,18010002928987403,Adoro ! 🙌❤️,positive,"0,984368"
claudiaantunescardoso1966,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-26T12:59:44.000Z,1,17990463269180987,👏👏,positive,"0,841228"
madumaranhao,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-26T19:11:35.000Z,2,17984243735292046,👏👏👏,positive,"0,932908"
iguilher.me,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-26T19:16:48.000Z,2,17991276122155306,👏,positive,"0,524837"
iphangovbr,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-26T19:47:38.000Z,1,18256038949205901,@iguilher.me 😍,positive,"0,981751"
iphangovbr,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-26T19:47:42.000Z,0,17919565754802708,@madumaranhao 😍,positive,"0,954585"
larameira23,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-27T01:35:28.000Z,2,17976172682401612,Amei!! 😍👏,positive,"0,980204"
alcidesvioladecocho,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-27T10:08:55.000Z,1,17972176862473125,Que lugar maravilhoso! Só boas lembranças. 👏🏻👏🏻👏🏻,positive,"0,89476"
sebrae,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-27T11:25:49.000Z,0,18391580956024153,"@madumaranhao, oportunidade única! 💙",positive,"0,902288"
sebrae,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-27T11:26:19.000Z,0,17925040682704619,@iguilher.me 👏💙,positive,"0,946879"
sebrae,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-27T11:29:23.000Z,1,18011877937999556,"@larameira23, essa exposição está linda 💙 Oportunidade imperdível!",positive,"0,995645"
iphangovbr,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-27T17:51:45.000Z,0,17933188361768775,@larameira23 😍,positive,"0,954585"
feliciorosalopes,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-27T22:11:32.000Z,1,17944583708715551,❤️,positive,"0,970144"
vaniaclin,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-10-28T09:11:53.000Z,1,18020905132834917,Adoro!!!,positive,"0,987031"
apfonte,https://www.instagram.com/p/Cy6jel_J2uq/,2023-10-28T11:48:33.000Z,0,17948327957702795,❤️,positive,"0,970144"
du.evangelista,https://www.instagram.com/p/Cy33rF5OVjY/,2023-10-29T11:11:21.000Z,0,17869623788962620,A exoneração da diretora do escritório técnico do IPHAN de Ouro Preto foi perseguição! #ficaraquel,neutral,0
silviainfinito50,https://www.instagram.com/p/Cy-4Cgmt5Ul/,2023-10-29T18:26:36.000Z,1,17849211396079366,Já tô indo 😍😍😍 apreciar meu lado maranhense 😍😍😍,positive,"0,999475"
loanda_borlot_espaco_criativo,https://www.instagram.com/p/Cy-4Cgmt5Ul/,2023-10-29T20:26:08.000Z,1,18023230063782297,😍,positive,"0,931476"
anac.mps,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-30T22:10:25.000Z,1,18010311772971965,@marioemilio,neutral,0
ritarenovada2.0,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-30T23:01:50.000Z,1,17976551195392554,Olá não consigo achar o link para inscrição,neutral,0
bernabarondalbo,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-30T23:09:43.000Z,1,17908043504778787,Como me inscrever não me deram acesso,negative,"-0,864268"
agathachristina,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-30T23:17:45.000Z,0,18010710355954847,"Também fiquei interessada, mas não tem a opção no link da bio @crabsebrae",neutral,0
femadeira,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-30T23:21:42.000Z,0,17995367942099142,Tb não consegui!😭,negative,"-0,904465"
mariajoseadeamacedo,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-30T23:33:25.000Z,0,17943510788719737,Tb nao consigo,negative,"-0,844554"
adribypet,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T00:06:15.000Z,0,17996853611334639,Não estou conseguindo fazer a inscrição,negative,"-0,914053"
segueofio,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T00:15:19.000Z,0,18031318465719019,Tb nao consegui encontrar o link.😮,neutral,0
leila.monnerat,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T01:10:48.000Z,0,18001897808007826,cadê o link pra se inscrever?,neutral,0
silviaviva,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T04:17:54.000Z,0,17979268586531008,Não tem o link😢,negative,"-0,651785"
_natinharibeiro,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T04:19:20.000Z,0,17957728208553173,Oie não tem link 😢,negative,"-0,621172"
mardonceau,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T06:45:10.000Z,1,18013981744927880,"No link da bio, não fala nada sobre essa oficina. Tenho interesse, mas não tem onde me inscrever😮",negative,"-0,657051"
prismbarcelos,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T11:34:58.000Z,0,17941612040729870,Sem link,neutral,0
kishlopes,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T12:01:04.000Z,0,17998795898195190,Não achei o caminho para fazer a inscrição.,negative,"-0,780192"
poliana_dutra_valente,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T12:52:02.000Z,0,18020229952834659,Tem  o link mas não está habilitado para pegar o ingresso. Como fazemos?,negative,"-0,612257"
crabsebrae,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T13:10:33.000Z,0,18047765533519530,"Oi @kishlopes O link já se encontra na bio 😊 se tiver dúvidas, pode mandar uma dm ✨",neutral,0
crabsebrae,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T13:11:37.000Z,1,18021604222818249,"Oi @leila.monnerat! O link já se encontra na bio 😊 se tiver dúvidas, pode mandar uma dm ✨",positive,"0,452241"
crabsebrae,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T13:13:11.000Z,0,18269097031095281,"Oi @mariajoseadeamacedo! O link já se encontra na bio 😊 se tiver dúvidas, pode mandar uma dm ✨",positive,"0,677389"
crabsebrae,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T13:13:53.000Z,0,18040609585505561,"Oi @adribypet O link já se encontra na bio 😊 se tiver dúvidas, pode mandar uma dm ✨",neutral,0
crabsebrae,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T13:14:27.000Z,0,18080927233395784,"Oi @agathachristina! O link já se encontra na bio 😊 se tiver dúvidas, pode mandar uma dm ✨",positive,"0,677389"
crabsebrae,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T13:14:40.000Z,1,18309742069116191,"Oi @silviaviva! O link já se encontra na bio 😊 se tiver dúvidas, pode mandar uma dm ✨",positive,"0,677389"
crabsebrae,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T13:15:10.000Z,1,17998953992248139,"Oi @mardonceau! O link já se encontra na bio 😊 se tiver dúvidas, pode mandar uma dm ✨",positive,"0,677389"
crabsebrae,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T13:15:26.000Z,1,17929281203685074,"Oi @ritarenovada2.0 O link já se encontra na bio 😊 se tiver dúvidas, pode mandar uma dm ✨",neutral,0
crabsebrae,https://www.instagram.com/p/CzCerhZJ9lo/,2023-10-31T13:15:41.000Z,1,18018967741857367,"Oi @segueofio! O link já se encontra na bio 😊 se tiver dúvidas, pode mandar uma dm ✨",positive,"0,677389"
bemonnerat,https://www.instagram.com/p/CzE3KfusKds/,2023-10-31T20:27:16.000Z,1,17990796704377990,@caadpucrio @alcateiapucrio,neutral,0
drmarcolino92,https://www.instagram.com/p/CzE3KfusKds/,2023-10-31T22:36:24.000Z,2,17999363168322992,@feliperaven_ essa vaga sua cara irmão,negative,"-0,480043"
danielleakili,https://www.instagram.com/p/CzE3KfusKds/,2023-11-01T10:50:05.000Z,1,18108079396339138,Tem pra MKT e webdesign?,neutral,0
crabsebrae,https://www.instagram.com/p/CzE3KfusKds/,2023-11-01T17:32:21.000Z,1,17844907203094179,@danielleakili No momento somente a vaga de ADM está aberta! Fica de olho em nosso perfil que sempre avisamos quando abre alguma. 😉,neutral,0
bemonnerat,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-01T20:31:36.000Z,2,18280026844153127,Vamo @carlamonnerat?!,positive,"0,815728"
_lopesluiza,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-01T20:41:10.000Z,2,18011741983962621,@karina_menesesrj,neutral,0
karina_menesesrj,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-01T20:55:24.000Z,2,17977435205544873,@_lopesluiza eu vou 💚🩷,positive,"0,827433"
carlamtcoelho,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-01T22:19:19.000Z,1,18037624408606693,"Boa noite, amanhã (2/11) vai funcionar?",positive,"0,575906"
crabsebrae,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-02T13:07:37.000Z,1,18034637827613271,"@carlamtcoelho Bom dia! Hoje não estamos funcionando, mas amanhã voltaremos o funcionamento normal. 🤩",positive,"0,399778"
areiasluiza,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-02T13:45:27.000Z,1,17985662168272521,"Poxa, no fds de feriado!!",negative,"-0,878886"
olivbarroslena,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-02T14:30:55.000Z,1,18032448982618424,Como me inscrevo?,neutral,0
trinthay,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-02T14:50:11.000Z,1,18002257897992787,@winnienicolau,neutral,0
adrianabritobrito,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-02T14:51:32.000Z,1,18017395285890982,Como posso participar?,neutral,0
crabsebrae,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-02T14:52:50.000Z,1,17986350722261326,@olivbarroslena Olá!! Basta garantir seu ingresso pelo link em nossa BIO. ✨🤩,positive,"0,776685"
crabsebrae,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-02T15:56:59.000Z,0,18029650108642482,@adrianabritobrito Boa tarde!!! Basta garantir seu ingresso pelo link em nossa BIO. ✨🤩,positive,"0,85551"
samanthavivas,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-02T16:54:50.000Z,1,18270905182095591,Ainnn queria mas fnds do feriado 🙁,negative,"-0,917005"
patty_bigio,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-02T18:01:49.000Z,1,18006133936901748,Ainda está aparecendo esgotado no site,negative,"-0,834192"
robos_adoraveis,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-02T20:31:02.000Z,1,18035815846607064,Que demais isso 😍,positive,"0,969797"
grasysalme,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-03T00:01:46.000Z,1,17865525131983316,😢 esgotado,negative,"-0,897805"
bonniebellbottoms,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-03T04:24:28.000Z,1,18004544510311610,One if the most amazing exhibits Ive seen. Bravo. So engaging,positive,"0,373755"
ramosluana_,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-03T10:13:22.000Z,0,18044361355549232,@crabsebrae vcs funcionam sábado?,neutral,0
segueofio,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-03T16:00:01.000Z,2,17889531743933078,"Boa tarde, com o jogo no Maracanã e todos os demais eventos no RJ ficará impossivel ir até o Crab. Moro na Tijuca.😮😮😮",negative,"-0,623938"
danyguedesoliveira,https://www.instagram.com/p/CzE3KfusKds/,2023-11-03T16:27:36.000Z,1,18309574546116033,@danyguedesoliveira,neutral,0
regina_machado_s,https://www.instagram.com/p/CzJ0OBwv4rK/,2023-11-03T16:46:26.000Z,1,18049805389515011,👏👏👏👏👏👏,positive,"0,981115"
apfonte,https://www.instagram.com/p/Cy1gXK4Jtgj/,2023-11-04T16:37:05.000Z,0,17942803100725562,❤️,positive,"0,970144"
marlenenogueira.turismo.rio,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-04T23:24:31.000Z,1,17848980330083758,🩷💚❤️,positive,"0,982219"
rbalves.luana,https://www.instagram.com/p/CzRAOQBsSsS/,2023-11-05T17:36:30.000Z,1,17997985592213454,👏👏👏👏,positive,"0,962238"
crabsebrae,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-06T16:48:29.000Z,0,18010842583998633,@ramosluana_ Simmm! De 10 às 17h. 🤩,positive,"0,770315"
isaacmarianno,https://www.instagram.com/p/CzOiT09sB1k/,2023-11-06T19:17:11.000Z,1,17987946740435590,😍👏🏾👏🏾,positive,"0,991135"
lilianrsimoes,https://www.instagram.com/p/CzUCZYEMLTu/,2023-11-06T20:39:02.000Z,1,17875633610988787,Um portal cheio de conhecimentos e histórias incríveis,positive,"0,982264"
cristiana_richard,https://www.instagram.com/p/CzOiT09sB1k/,2023-11-06T21:51:44.000Z,1,18021513679837388,❤️,positive,"0,970144"
edite4786,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-07T21:34:04.000Z,1,18398747389061234,Como gostaria de participar. Também faço bonecas africanas,positive,"0,756047"
anarobertatartaglia,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-07T23:16:39.000Z,2,18016302292906791,Olha aí @reneiti!,positive,"0,630017"
escudosviking,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-07T23:23:46.000Z,2,18014896648802347,@artenagarrafarj,neutral,0
escudosviking,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-07T23:37:33.000Z,6,18028012057670650,Minha mãe que vai dar esse curso😍👏👏👏,positive,"0,988025"
escudosviking,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-07T23:50:21.000Z,1,17860034268011605,@fenig.novaiguacu,positive,"0,284716"
escudosviking,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-07T23:51:41.000Z,2,18003124505173606,@gustavotutuca,neutral,0
escudosviking,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-07T23:51:55.000Z,1,18204795841282486,@exporioturismo,neutral,0
escudosviking,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-07T23:52:36.000Z,1,18003703352124054,@setur_rj,neutral,0
escudosviking,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-07T23:52:45.000Z,1,18025855069631090,@cultura_rio,neutral,0
nenenacriativa,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-08T00:51:20.000Z,1,17849478231084599,Pode levar criança?,neutral,0
cinthyazilio,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-08T03:12:49.000Z,2,17908649309783658,Encontram-se esgotados os ingressos no site 😣,neutral,0
amariacreativehandmade,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-08T03:37:30.000Z,1,18233905048223823,Porque são tão poucas vagas ?! 😔,negative,"-0,396975"
escudosviking,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-08T10:43:34.000Z,0,17893671014920274,@amariacreativehandmade qtas? Já acabou as vagas?,neutral,0
marcia__martins_da_rocha_gener,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-08T16:32:53.000Z,1,17996761535350524,Nao poderei participar. Tenho. Um compromisso que pena.  Devia. Divulga. Mais. Ter outro  desse. Essa aula. De novo,negative,"-0,678245"
marcia__martins_da_rocha_gener,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-08T16:33:53.000Z,2,18025434532704194,Adoro. Bonecas. Africanas. Faco tambem gostaria. De aprende. Outro tipos,positive,"0,982254"
ritinhaosilva,https://www.instagram.com/p/CyOZFbept8K/,2023-11-08T16:37:38.000Z,1,17868588699009745,Até quando ficará essa exposição?,neutral,0
phlbrasil,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-08T17:49:59.000Z,1,17985732818292123,Presença confirmada ❤️,positive,"0,908374"
phlbrasil,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-08T17:54:26.000Z,1,18111667462340892,"@escudosviking são 40 vagas , mais que 40 para oficina de arte não funciona. Está ótimo 40. O ideal por turma 20.",positive,"0,969331"
croches.dapaula,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-08T22:37:50.000Z,1,18058264369473283,Quem vaibdar a aula?,neutral,0
fredahandmadesustentavel,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-09T10:30:32.000Z,1,18013992448815725,"Aparece esgotado, mas vou assim mesmo. Pode haver desistência.  @crabsebrae",negative,"-0,750363"
ruthveras,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-09T15:12:45.000Z,2,18024899077701857,@ritafurlanetto @eleesantos,neutral,0
janeascarvalho,https://www.instagram.com/p/Czbi6-Sp4Dw/,2023-11-09T15:41:07.000Z,1,18011542834858938,Maravilha a exposição 💚🩷,positive,"0,928821"
suely.oliveira.73932,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-09T15:56:24.000Z,1,18315394447106354,Adoro esse espaço ❤️,positive,"0,995997"
crabsebrae,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-09T16:01:28.000Z,0,17851666011057256,@suely.oliveira.73932 🤩🥰,neutral,0
bemonnerat,https://www.instagram.com/p/Czbi6-Sp4Dw/,2023-11-09T17:25:18.000Z,3,18013159330946206,Essa maquete é geniaaaal! Cada detalhe de cada fantasia de cada folião 😍😍😍,positive,"0,764791"
crabsebrae,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-09T19:54:22.000Z,0,18022827067796734,"@edite4786 Olá, Edite! Para participar basta pegar o ingresso no link da nossa BIO. 😍",positive,"0,825987"
crabsebrae,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-09T19:55:04.000Z,0,18027741760682891,"@fredahandmadesustentavel Olá, para garantir sua vaga você precisa pegar seu ingresso no link da nossa BIO, abrimos vagas extras 😍",positive,"0,651786"
ceramica_andresampaio,https://www.instagram.com/p/Czbi6-Sp4Dw/,2023-11-09T19:56:01.000Z,1,17986008998294036,❤️❤️❤️@uesmoficial !!!!!❤️❤️❤️❤️,positive,"0,999742"
isaurinhadepaula,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-09T23:36:17.000Z,0,18316517713105007,Poderia repetir porque foi uma data complicada.,negative,"-0,910125"
isaurinhadepaula,https://www.instagram.com/p/Czb-2jpxOxn/,2023-11-09T23:37:01.000Z,1,17941656608636334,🙌🏾,positive,"0,683077"
isaurinhadepaula,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-09T23:37:59.000Z,1,18006290255303476,@escudosviking aeeeê...,negative,"-0,276861"
ata_atunbi,https://www.instagram.com/p/CzW-cskpAE-/,2023-11-10T00:53:44.000Z,1,17866209126018692,"Ah! Como eu queria participar,mas estarei no trabalho! 😍",positive,"0,749488"
nenenacriativa,https://www.instagram.com/p/Czb-2jpxOxn/,2023-11-10T01:54:57.000Z,1,18009862781050145,Eu me inscrevi com minha filha pequena. Tem algum empecilho levar criança?,negative,"-0,439694"
ri_sa2944,https://www.instagram.com/p/Czbi6-Sp4Dw/,2023-11-10T07:39:21.000Z,1,18020188501859246,Quem tiver a oportunidade vai lá ver essa exposição. Tudo lindo e a maquete é maravilhosa.,positive,"0,871761"
fabizinhacom,https://www.instagram.com/p/Czbi6-Sp4Dw/,2023-11-10T15:53:24.000Z,1,18041108875564886,Essa expo está linda e olha que não sou manguerense mas não tem como não admirar a história  da mangueira e essa exposição linda.,positive,"0,907261"
crabsebrae,https://www.instagram.com/p/Czb-2jpxOxn/,2023-11-10T19:08:35.000Z,1,18006655445301831,@nenenacriativa Olá! Não tem nenhum problema 🤍,negative,"-0,361054"
mynevex,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:20:47.000Z,1,18001439252227204,😍😍😍,positive,"0,996442"
iara.desouza.56,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:32:43.000Z,2,18257363281207798,@patricianaschmidt,neutral,0
cicisodre11,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:33:30.000Z,1,18021351169705796,👏👏👏👏👏👏👏,positive,"0,985968"
veme.deiros,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:34:55.000Z,1,18023436076797662,Congratulações👏🏻,positive,"0,880763"
phlbrasil,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:35:05.000Z,1,18318199237128490,Amanhã eu estou aí!,positive,"0,637172"
phlbrasil,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:35:59.000Z,1,17901251243896010,Muito amor Angola!!!,positive,"0,976707"
phlbrasil,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:36:58.000Z,1,18020142298875981,❤️,positive,"0,970144"
evs7setembro,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:39:11.000Z,1,18284901688197884,Que maravilha!!!!! E eu perdi essa!!!!!!😃😍👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,positive,"0,95854"
evs7setembro,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:39:46.000Z,1,18004553164973159,SENSACIONAL!!!!😍,positive,"0,994625"
